FECHA (YYMMDD);Registros validados
2017-05-26;53
2017-05-26;53
2017-05-26;89
2017-05-26;80
2017-05-26;48
2017-05-26;34
2017-05-26;25
2017-05-26;19
2017-05-26;10
2017-05-26;10
2017-05-26;8
2017-05-26;16
2017-05-26;71
2017-05-26;192
2017-05-26;229
2017-05-26;204
2017-05-26;155
2017-05-26;93
2017-05-26;60
2017-05-27;61
2017-05-27;46
2017-05-27;44
2017-05-27;46
2017-05-27;45
2017-05-27;29
2017-05-27;23
2017-05-27;30
2017-05-27;38
2017-05-27;52
2017-05-27;52
2017-05-27;85
2017-05-27;134
2017-05-27;147
2017-05-27;99
2017-05-27;82
2017-05-27;56
2017-05-27;146
2017-05-27;490
2017-05-27;742
2017-05-27;757
2017-05-27;584
2017-05-27;581
2017-05-27;762
2017-05-28;713
2017-05-28;428
2017-05-28;259
2017-05-28;146
2017-05-28;128
2017-05-28;166
2017-05-28;102
2017-05-28;48
2017-05-28;55
2017-05-28;76
2017-05-28;95
2017-05-28;117
2017-05-28;94
2017-05-28;89
2017-05-28;94
2017-05-28;94
2017-05-28;139
2017-05-28;169
2017-05-28;350
2017-05-28;531
2017-05-28;599
2017-05-28;421
2017-05-28;332
2017-05-28;353
2017-05-29;315
2017-05-29;124
2017-05-29;50
2017-05-29;37
2017-05-29;31
2017-05-29;33
2017-05-29;34
2017-05-29;42
2017-05-29;44
2017-05-29;46
2017-05-29;67
2017-05-29;69
2017-05-29;60
2017-05-29;40
2017-05-29;48
2017-05-29;42
2017-05-29;53
2017-05-29;114
2017-05-29;242
2017-05-29;187
2017-05-29;200
2017-05-29;354
2017-05-29;266
2017-05-29;364
2017-05-30;286
2017-05-30;230
2017-05-30;161
2017-05-30;93
2017-05-30;67
2017-05-30;68
2017-05-30;56
2017-05-30;59
2017-05-30;61
2017-05-30;70
2017-05-30;63
2017-05-30;95
2017-05-30;97
2017-05-30;91
2017-05-30;95
2017-05-30;174
2017-05-30;104
2017-05-30;74
2017-05-30;60
2017-05-30;108
2017-05-30;90
2017-05-30;44
2017-05-30;37
2017-05-30;52
2017-05-31;34
2017-05-31;27
2017-05-31;27
2017-05-31;19
2017-05-31;18
2017-05-31;25
2017-05-31;25
2017-05-31;34
2017-05-31;32
2017-05-31;61
2017-05-31;75
2017-05-31;69
2017-05-31;98
2017-05-31;91
2017-05-31;56
2017-05-31;40
2017-05-31;110
2017-05-31;352
2017-05-31;255
2017-05-31;209
2017-05-31;145
2017-05-31;101
2017-05-31;61
2017-06-01;63
2017-06-01;55
2017-06-01;55
2017-06-01;56
2017-06-01;48
2017-06-01;61
2017-06-01;60
2017-06-01;75
2017-06-01;67
2017-06-01;71
2017-06-01;45
2017-06-01;30
2017-06-01;14
2017-06-01;11
2017-06-01;14
2017-06-01;18
2017-06-01;14
2017-06-01;37
2017-06-01;94
2017-06-01;80
2017-06-01;90
2017-06-01;105
2017-06-01;144
2017-06-01;134
2017-06-02;138
2017-06-02;44
2017-06-02;35
2017-06-02;8
2017-06-02;10
2017-06-02;11
2017-06-02;11
2017-06-02;16
2017-06-02;25
2017-06-02;42
2017-06-02;32
2017-06-02;49
2017-06-02;69
2017-06-02;45
2017-06-02;41
2017-06-02;48
2017-06-02;63
2017-06-02;75
2017-06-02;72
2017-06-02;65
2017-06-02;72
2017-06-02;76
2017-06-02;57
2017-06-02;60
2017-06-03;40
2017-06-03;36
2017-06-03;37
2017-06-03;31
2017-06-03;26
2017-06-03;16
2017-06-03;14
2017-06-03;18
2017-06-03;37
2017-06-03;33
2017-06-03;27
2017-06-03;19
2017-06-03;20
2017-06-03;29
2017-06-03;33
2017-06-03;29
2017-06-03;29
2017-06-03;52
2017-06-03;48
2017-06-03;50
2017-06-03;49
2017-06-03;44
2017-06-03;69
2017-06-03;33
2017-06-04;42
2017-06-04;76
2017-06-04;37
2017-06-04;40
2017-06-04;48
2017-06-04;57
2017-06-04;34
2017-06-04;46
2017-06-04;57
2017-06-04;49
2017-06-04;8
2017-06-04;10
2017-06-04;10
2017-06-04;18
2017-06-04;15
2017-06-04;12
2017-06-04;22
2017-06-04;55
2017-06-04;104
2017-06-04;119
2017-06-04;110
2017-06-04;95
2017-06-04;87
2017-06-04;59
2017-06-05;78
2017-06-05;44
2017-06-05;56
2017-06-05;37
2017-06-05;20
2017-06-05;19
2017-06-05;16
2017-06-05;30
2017-06-05;71
2017-06-05;33
2017-06-05;14
2017-06-05;14
2017-06-05;15
2017-06-05;12
2017-06-05;12
2017-06-05;10
2017-06-05;14
2017-06-05;49
2017-06-05;76
2017-06-05;101
2017-06-05;131
2017-06-05;136
2017-06-05;131
2017-06-05;215
2017-06-06;185
2017-06-06;222
2017-06-06;251
2017-06-06;127
2017-06-06;14
2017-06-06;15
2017-06-06;35
2017-06-06;79
2017-06-06;151
2017-06-06;100
2017-06-06;53
2017-06-06;65
2017-06-06;34
2017-06-06;35
2017-06-06;18
2017-06-06;15
2017-06-06;25
2017-06-06;95
2017-06-06;574
2017-06-06;628
2017-06-06;943
2017-06-06;312
2017-06-06;241
2017-06-06;131
2017-06-07;74
2017-06-07;52
2017-06-07;34
2017-06-07;29
2017-06-07;16
2017-06-07;25
2017-06-07;14
2017-06-07;14
2017-06-07;23
2017-06-07;27
2017-06-07;27
2017-06-07;44
2017-06-07;26
2017-06-07;34
2017-06-07;27
2017-06-07;45
2017-06-07;53
2017-06-07;106
2017-06-07;327
2017-06-07;230
2017-06-07;630
2017-06-07;454
2017-06-07;188
2017-06-08;177
2017-06-08;50
2017-06-08;45
2017-06-08;27
2017-06-08;22
2017-06-08;14
2017-06-08;50
2017-06-08;82
2017-06-08;104
2017-06-08;138
2017-06-08;113
2017-06-08;98
2017-06-08;41
2017-06-08;120
2017-06-08;143
2017-06-08;67
2017-06-08;40
2017-06-08;78
2017-06-08;127
2017-06-08;116
2017-06-08;97
2017-06-08;102
2017-06-08;146
2017-06-08;166
2017-06-09;164
2017-06-09;49
2017-06-09;52
2017-06-09;31
2017-06-09;23
2017-06-09;23
2017-06-09;64
2017-06-09;80
2017-06-09;104
2017-06-09;34
2017-06-09;34
2017-06-09;12
2017-06-09;8
2017-06-09;7
2017-06-09;8
2017-06-09;9
2017-06-09;23
2017-06-09;38
2017-06-09;97
2017-06-09;71
2017-06-09;97
2017-06-09;101
2017-06-09;59
2017-06-09;27
2017-06-10;22
2017-06-10;12
2017-06-10;11
2017-06-10;10
2017-06-10;8
2017-06-10;7
2017-06-10;5
2017-06-10;7
2017-06-10;15
2017-06-10;15
2017-06-10;27
2017-06-10;26
2017-06-10;12
2017-06-10;11
2017-06-10;7
2017-06-10;8
2017-06-10;16
2017-06-10;35
2017-06-10;48
2017-06-10;35
2017-06-10;22
2017-06-10;15
2017-06-10;18
2017-06-10;12
2017-06-11;8
2017-06-11;5
2017-06-11;5
2017-06-11;7
2017-06-11;5
2017-06-11;2
2017-06-11;3
2017-06-11;5
2017-06-11;4
2017-06-11;5
2017-06-11;7
2017-06-11;8
2017-06-11;7
2017-06-11;8
2017-06-11;8
2017-06-11;7
2017-06-11;8
2017-06-11;38
2017-06-11;68
2017-06-11;112
2017-06-11;125
2017-06-11;63
2017-06-11;83
2017-06-11;102
2017-06-12;101
2017-06-12;71
2017-06-12;82
2017-06-12;60
2017-06-12;52
2017-06-12;22
2017-06-12;11
2017-06-12;40
2017-06-12;75
2017-06-12;102
2017-06-12;93
2017-06-12;34
2017-06-12;16
2017-06-12;14
2017-06-12;11
2017-06-12;8
2017-06-12;10
2017-06-12;67
2017-06-12;324
2017-06-12;484
2017-06-12;822
2017-06-12;410
2017-06-12;145
2017-06-12;110
2017-06-13;109
2017-06-13;65
2017-06-13;49
2017-06-13;48
2017-06-13;44
2017-06-13;30
2017-06-13;53
2017-06-13;40
2017-06-13;40
2017-06-13;53
2017-06-13;46
2017-06-13;55
2017-06-13;35
2017-06-13;63
2017-06-13;69
2017-06-13;65
2017-06-13;79
2017-06-13;100
2017-06-13;159
2017-06-13;286
2017-06-13;90
2017-06-13;82
2017-06-13;74
2017-06-13;60
2017-06-14;56
2017-06-14;48
2017-06-14;74
2017-06-14;55
2017-06-14;46
2017-06-14;44
2017-06-14;37
2017-06-14;41
2017-06-14;41
2017-06-14;53
2017-06-14;69
2017-06-14;45
2017-06-14;49
2017-06-14;52
2017-06-14;36
2017-06-14;33
2017-06-14;45
2017-06-14;65
2017-06-14;35
2017-06-14;50
2017-06-14;33
2017-06-14;42
2017-06-14;37
2017-06-14;41
2017-06-15;35
2017-06-15;25
2017-06-15;19
2017-06-15;19
2017-06-15;12
2017-06-15;11
2017-06-15;11
2017-06-15;14
2017-06-15;20
2017-06-15;15
2017-06-15;22
2017-06-15;25
2017-06-15;14
2017-06-15;19
2017-06-15;18
2017-06-15;23
2017-06-15;25
2017-06-15;19
2017-06-15;23
2017-06-15;31
2017-06-15;26
2017-06-15;16
2017-06-15;19
2017-06-15;14
2017-06-16;11
2017-06-16;8
2017-06-16;5
2017-06-16;3
2017-06-16;3
2017-06-16;3
2017-06-16;4
2017-06-16;8
2017-06-16;10
2017-06-16;8
2017-06-16;9
2017-06-16;11
2017-06-16;11
2017-06-16;10
2017-06-16;14
2017-06-16;11
2017-06-16;14
2017-06-16;12
2017-06-16;18
2017-06-16;12
2017-06-16;11
2017-06-16;12
2017-06-16;12
2017-06-16;11
2017-06-17;8
2017-06-17;8
2017-06-17;12
2017-06-17;16
2017-06-17;11
2017-06-17;8
2017-06-17;4
2017-06-17;7
2017-06-17;18
2017-06-17;48
2017-06-17;29
2017-06-17;20
2017-06-17;25
2017-06-17;10
2017-06-17;19
2017-06-17;38
2017-06-17;16
2017-06-17;49
2017-06-17;49
2017-06-17;166
2017-06-17;108
2017-06-17;112
2017-06-17;81
2017-06-17;91
2017-06-18;155
2017-06-18;244
2017-06-18;119
2017-06-18;57
2017-06-18;59
2017-06-18;60
2017-06-18;20
2017-06-18;7
2017-06-18;19
2017-06-18;22
2017-06-18;24
2017-06-18;25
2017-06-18;19
2017-06-18;10
2017-06-18;10
2017-06-18;8
2017-06-18;10
2017-06-18;23
2017-06-18;50
2017-06-18;42
2017-06-18;48
2017-06-18;42
2017-06-18;48
2017-06-18;34
2017-06-19;46
2017-06-19;25
2017-06-19;14
2017-06-19;14
2017-06-19;11
2017-06-19;11
2017-06-19;11
2017-06-19;26
2017-06-19;38
2017-06-19;41
2017-06-19;52
2017-06-19;50
2017-06-19;76
2017-06-19;46
2017-06-19;52
2017-06-19;93
2017-06-19;95
2017-06-19;151
2017-06-19;157
2017-06-19;97
2017-06-19;194
2017-06-19;187
2017-06-19;225
2017-06-19;193
2017-06-20;198
2017-06-20;151
2017-06-20;166
2017-06-20;100
2017-06-20;89
2017-06-20;78
2017-06-20;85
2017-06-20;123
2017-06-20;198
2017-06-20;187
2017-06-20;143
2017-06-20;80
2017-06-20;100
2017-06-20;108
2017-06-20;109
2017-06-20;112
2017-06-20;82
2017-06-20;86
2017-06-20;80
2017-06-20;90
2017-06-20;113
2017-06-20;95
2017-06-20;75
2017-06-20;138
2017-06-21;37
2017-06-21;34
2017-06-21;41
2017-06-21;29
2017-06-21;29
2017-06-21;23
2017-06-21;15
2017-06-21;23
2017-06-21;22
2017-06-21;25
2017-06-21;29
2017-06-21;25
2017-06-21;23
2017-06-21;19
2017-06-21;25
2017-06-21;23
2017-06-21;22
2017-06-21;8
2017-06-21;18
2017-06-21;26
2017-06-21;41
2017-06-21;8
2017-06-21;10
2017-06-21;9
2017-06-22;8
2017-06-22;5
2017-06-22;1
2017-06-22;3
2017-06-22;7
2017-06-22;7
2017-06-22;7
2017-06-22;10
2017-06-22;19
2017-06-22;22
2017-06-22;22
2017-06-22;19
2017-06-22;31
2017-06-22;16
2017-06-22;24
2017-06-22;38
2017-06-22;53
2017-06-22;80
2017-06-22;52
2017-06-22;56
2017-06-22;52
2017-06-22;64
2017-06-22;42
2017-06-22;25
2017-06-23;33
2017-06-23;26
2017-06-23;11
2017-06-23;15
2017-06-23;7
2017-06-23;15
2017-06-23;24
2017-06-23;37
2017-06-23;38
2017-06-23;46
2017-06-23;22
2017-06-23;7
2017-06-23;8
2017-06-23;7
2017-06-23;7
2017-06-23;22
2017-06-23;45
2017-06-23;60
2017-06-23;116
2017-06-23;42
2017-06-23;79
2017-06-23;50
2017-06-23;49
2017-06-24;63
2017-06-24;72
2017-06-24;79
2017-06-24;49
2017-06-24;26
2017-06-24;20
2017-06-24;25
2017-06-24;19
2017-06-24;27
2017-06-24;74
2017-06-24;25
2017-06-24;40
2017-06-24;45
2017-06-24;46
2017-06-24;46
2017-06-24;30
2017-06-24;26
2017-06-24;27
2017-06-24;37
2017-06-24;18
2017-06-24;33
2017-06-24;30
2017-06-24;22
2017-06-24;12
2017-06-25;9
2017-06-25;8
2017-06-25;7
2017-06-25;5
2017-06-25;3
2017-06-25;3
2017-06-25;1
2017-06-25;3
2017-06-25;3
2017-06-25;5
2017-06-25;14
2017-06-25;10
2017-06-25;22
2017-06-25;15
2017-06-25;16
2017-06-25;11
2017-06-25;25
2017-06-25;23
2017-06-25;25
2017-06-25;14
2017-06-25;23
2017-06-25;14
2017-06-25;12
2017-06-25;8
2017-06-26;10
2017-06-26;12
2017-06-26;11
2017-06-26;8
2017-06-26;1
2017-06-26;1
2017-06-26;3
2017-06-26;4
2017-06-26;3
2017-06-26;8
2017-06-26;31
2017-06-26;37
2017-06-26;26
2017-06-26;19
2017-06-26;40
2017-06-26;31
2017-06-26;50
2017-06-26;129
2017-06-26;236
2017-06-26;210
2017-06-26;252
2017-06-26;86
2017-06-26;31
2017-06-26;29
2017-06-27;26
2017-06-27;7
2017-06-27;7
2017-06-27;4
2017-06-27;4
2017-06-27;4
2017-06-27;8
2017-06-27;15
2017-06-27;38
2017-06-27;74
2017-06-27;19
2017-06-27;16
2017-06-27;5
2017-06-27;8
2017-06-27;11
2017-06-27;12
2017-06-27;12
2017-06-27;27
2017-06-27;48
2017-06-27;67
2017-06-27;79
2017-06-27;94
2017-06-27;89
2017-06-27;29
2017-06-28;15
2017-06-28;12
2017-06-28;10
2017-06-28;8
2017-06-28;10
2017-06-28;10
2017-06-28;8
2017-06-28;18
2017-06-28;20
2017-06-28;27
2017-06-28;18
2017-06-28;33
2017-06-28;33
2017-06-28;8
2017-06-28;10
2017-06-28;19
2017-06-28;20
2017-06-28;56
2017-06-28;311
2017-06-28;537
2017-06-28;173
2017-06-28;48
2017-06-28;56
2017-06-28;48
2017-06-29;48
2017-06-29;20
2017-06-29;16
2017-06-29;8
2017-06-29;8
2017-06-29;23
2017-06-29;19
2017-06-29;30
2017-06-29;44
2017-06-29;38
2017-06-29;31
2017-06-29;25
2017-06-29;20
2017-06-29;12
2017-06-29;11
2017-06-29;7
2017-06-29;7
2017-06-29;25
2017-06-29;101
2017-06-29;150
2017-06-29;136
2017-06-29;108
2017-06-29;85
2017-06-29;101
2017-06-30;94
2017-06-30;106
2017-06-30;89
2017-06-30;121
2017-06-30;124
2017-06-30;49
2017-06-30;37
2017-06-30;79
2017-06-30;169
2017-06-30;93
2017-06-30;27
2017-06-30;8
2017-06-30;5
2017-06-30;1
2017-06-30;1
2017-06-30;3
2017-06-30;8
2017-06-30;31
2017-06-30;54
2017-06-30;36
2017-06-30;38
2017-06-30;38
2017-06-30;36
2017-06-30;32
2017-07-01;43
2017-07-01;32
2017-07-01;16
2017-07-01;17
2017-07-01;8
2017-07-01;9
2017-07-01;12
2017-07-01;11
2017-07-01;16
2017-07-01;12
2017-07-01;9
2017-07-01;8
2017-07-01;8
2017-07-01;8
2017-07-01;8
2017-07-01;15
2017-07-01;17
2017-07-01;55
2017-07-01;261
2017-07-01;318
2017-07-01;202
2017-07-01;106
2017-07-01;94
2017-07-01;73
2017-07-02;77
2017-07-02;51
2017-07-02;84
2017-07-02;120
2017-07-02;60
2017-07-02;36
2017-07-02;34
2017-07-02;62
2017-07-02;79
2017-07-02;60
2017-07-02;32
2017-07-02;41
2017-07-02;46
2017-07-02;47
2017-07-02;38
2017-07-02;43
2017-07-02;46
2017-07-02;39
2017-07-02;39
2017-07-02;50
2017-07-02;35
2017-07-02;45
2017-07-02;41
2017-07-02;27
2017-07-03;27
2017-07-03;17
2017-07-03;21
2017-07-03;21
2017-07-03;20
2017-07-03;17
2017-07-03;15
2017-07-03;20
2017-07-03;15
2017-07-03;21
2017-07-03;27
2017-07-03;30
2017-07-03;27
2017-07-03;23
2017-07-03;27
2017-07-03;28
2017-07-03;21
2017-07-03;30
2017-07-03;53
2017-07-03;32
2017-07-03;30
2017-07-03;54
2017-07-03;32
2017-07-03;9
2017-07-04;6
2017-07-04;2
2017-07-04;2
2017-07-04;4
2017-07-04;2
2017-07-04;5
2017-07-04;8
2017-07-04;15
2017-07-04;12
2017-07-04;28
2017-07-04;26
2017-07-04;27
2017-07-04;34
2017-07-04;28
2017-07-04;61
2017-07-04;60
2017-07-04;61
2017-07-04;46
2017-07-04;45
2017-07-04;43
2017-07-04;46
2017-07-04;60
2017-07-04;45
2017-07-04;80
2017-07-05;94
2017-07-05;170
2017-07-05;171
2017-07-05;226
2017-07-05;180
2017-07-05;65
2017-07-05;46
2017-07-05;49
2017-07-05;62
2017-07-05;83
2017-07-05;77
2017-07-05;49
2017-07-05;32
2017-07-05;28
2017-07-05;56
2017-07-05;45
2017-07-05;53
2017-07-05;102
2017-07-05;66
2017-07-05;68
2017-07-05;65
2017-07-05;102
2017-07-05;60
2017-07-05;64
2017-07-06;170
2017-07-06;268
2017-07-06;160
2017-07-06;73
2017-07-06;42
2017-07-06;46
2017-07-06;94
2017-07-06;146
2017-07-06;173
2017-07-06;73
2017-07-06;31
2017-07-06;31
2017-07-06;19
2017-07-06;17
2017-07-06;17
2017-07-06;81
2017-07-06;249
2017-07-06;354
2017-07-06;170
2017-07-06;177
2017-07-06;45
2017-07-06;92
2017-07-07;81
2017-07-07;36
2017-07-07;38
2017-07-07;35
2017-07-07;21
2017-07-07;32
2017-07-07;23
2017-07-07;42
2017-07-07;84
2017-07-07;34
2017-07-07;28
2017-07-07;26
2017-07-07;21
2017-07-07;23
2017-07-07;23
2017-07-07;23
2017-07-07;26
2017-07-07;90
2017-07-07;226
2017-07-07;327
2017-07-07;651
2017-07-07;192
2017-07-07;303
2017-07-07;427
2017-07-08;110
2017-07-08;90
2017-07-08;53
2017-07-08;75
2017-07-08;49
2017-07-08;54
2017-07-08;43
2017-07-08;39
2017-07-08;58
2017-07-08;80
2017-07-08;63
2017-07-08;76
2017-07-08;43
2017-07-08;39
2017-07-08;34
2017-07-08;38
2017-07-08;41
2017-07-08;31
2017-07-08;57
2017-07-08;73
2017-07-08;62
2017-07-08;76
2017-07-08;68
2017-07-08;54
2017-07-09;55
2017-07-09;55
2017-07-09;36
2017-07-09;20
2017-07-09;11
2017-07-09;8
2017-07-09;2
2017-07-09;4
2017-07-09;8
2017-07-09;12
2017-07-09;9
2017-07-09;9
2017-07-09;9
2017-07-09;9
2017-07-09;6
2017-07-09;8
2017-07-09;17
2017-07-09;16
2017-07-09;35
2017-07-09;41
2017-07-09;27
2017-07-09;27
2017-07-09;26
2017-07-09;30
2017-07-10;15
2017-07-10;20
2017-07-10;6
2017-07-10;8
2017-07-10;11
2017-07-10;6
2017-07-10;8
2017-07-10;19
2017-07-10;30
2017-07-10;23
2017-07-10;20
2017-07-10;8
2017-07-10;9
2017-07-10;8
2017-07-10;8
2017-07-10;8
2017-07-10;16
2017-07-10;21
2017-07-10;77
2017-07-10;77
2017-07-10;76
2017-07-10;114
2017-07-10;99
2017-07-10;135
2017-07-11;129
2017-07-11;113
2017-07-11;131
2017-07-11;185
2017-07-11;98
2017-07-11;69
2017-07-11;54
2017-07-11;32
2017-07-11;58
2017-07-11;51
2017-07-11;43
2017-07-11;31
2017-07-11;36
2017-07-11;26
2017-07-11;17
2017-07-11;17
2017-07-11;20
2017-07-11;69
2017-07-11;327
2017-07-11;765
2017-07-11;697
2017-07-11;769
2017-07-11;558
2017-07-11;239
2017-07-12;263
2017-07-12;136
2017-07-12;84
2017-07-12;64
2017-07-12;42
2017-07-12;42
2017-07-12;46
2017-07-12;56
2017-07-12;96
2017-07-12;42
2017-07-12;28
2017-07-12;26
2017-07-12;17
2017-07-12;26
2017-07-12;21
2017-07-12;20
2017-07-12;23
2017-07-12;32
2017-07-12;42
2017-07-12;31
2017-07-12;21
2017-07-12;24
2017-07-12;16
2017-07-12;16
2017-07-13;8
2017-07-13;15
2017-07-13;8
2017-07-13;8
2017-07-13;8
2017-07-13;8
2017-07-13;6
2017-07-13;15
2017-07-13;28
2017-07-13;34
2017-07-13;11
2017-07-13;9
2017-07-13;9
2017-07-13;11
2017-07-13;9
2017-07-13;12
2017-07-13;11
2017-07-13;27
2017-07-13;53
2017-07-13;128
2017-07-13;80
2017-07-13;43
2017-07-13;60
2017-07-13;49
2017-07-14;16
2017-07-14;16
2017-07-14;6
2017-07-14;8
2017-07-14;9
2017-07-14;8
2017-07-14;8
2017-07-14;6
2017-07-14;9
2017-07-14;19
2017-07-14;12
2017-07-14;16
2017-07-14;8
2017-07-14;8
2017-07-14;8
2017-07-14;9
2017-07-14;19
2017-07-14;19
2017-07-14;28
2017-07-14;31
2017-07-14;32
2017-07-14;17
2017-07-14;49
2017-07-14;87
2017-07-15;32
2017-07-15;24
2017-07-15;24
2017-07-15;15
2017-07-15;11
2017-07-15;12
2017-07-15;9
2017-07-15;5
2017-07-15;6
2017-07-15;15
2017-07-15;15
2017-07-15;23
2017-07-15;23
2017-07-15;26
2017-07-15;43
2017-07-15;36
2017-07-15;27
2017-07-15;60
2017-07-15;87
2017-07-15;182
2017-07-15;255
2017-07-15;499
2017-07-15;713
2017-07-15;206
2017-07-16;139
2017-07-16;60
2017-07-16;71
2017-07-16;92
2017-07-16;56
2017-07-16;31
2017-07-16;38
2017-07-16;28
2017-07-16;53
2017-07-16;30
2017-07-16;30
2017-07-16;16
2017-07-16;13
2017-07-16;9
2017-07-16;8
2017-07-16;8
2017-07-16;10
2017-07-16;26
2017-07-16;79
2017-07-16;76
2017-07-16;65
2017-07-16;38
2017-07-16;30
2017-07-16;36
2017-07-17;36
2017-07-17;24
2017-07-17;30
2017-07-17;17
2017-07-17;16
2017-07-17;13
2017-07-17;16
2017-07-17;25
2017-07-17;28
2017-07-17;17
2017-07-17;16
2017-07-17;17
2017-07-17;9
2017-07-17;8
2017-07-17;6
2017-07-17;20
2017-07-17;19
2017-07-17;45
2017-07-17;85
2017-07-17;66
2017-07-17;83
2017-07-17;124
2017-07-17;90
2017-07-17;106
2017-07-18;121
2017-07-18;84
2017-07-18;32
2017-07-18;30
2017-07-18;47
2017-07-18;66
2017-07-18;57
2017-07-18;51
2017-07-18;54
2017-07-18;24
2017-07-18;15
2017-07-18;10
2017-07-18;9
2017-07-18;9
2017-07-18;9
2017-07-18;19
2017-07-18;32
2017-07-18;83
2017-07-18;60
2017-07-18;38
2017-07-18;43
2017-07-18;80
2017-07-18;220
2017-07-19;103
2017-07-19;47
2017-07-19;50
2017-07-19;47
2017-07-19;51
2017-07-19;39
2017-07-19;27
2017-07-19;31
2017-07-19;39
2017-07-19;35
2017-07-19;19
2017-07-19;19
2017-07-19;20
2017-07-19;9
2017-07-19;12
2017-07-19;15
2017-07-19;15
2017-07-19;32
2017-07-19;84
2017-07-19;71
2017-07-19;106
2017-07-19;101
2017-07-19;102
2017-07-19;120
2017-07-20;73
2017-07-20;88
2017-07-20;54
2017-07-20;109
2017-07-20;120
2017-07-20;72
2017-07-20;60
2017-07-20;75
2017-07-20;73
2017-07-20;69
2017-07-20;43
2017-07-20;27
2017-07-20;20
2017-07-20;17
2017-07-20;6
2017-07-20;8
2017-07-20;9
2017-07-20;34
2017-07-20;106
2017-07-20;195
2017-07-20;413
2017-07-20;613
2017-07-20;300
2017-07-20;238
2017-07-21;106
2017-07-21;64
2017-07-21;31
2017-07-21;19
2017-07-21;19
2017-07-21;15
2017-07-21;13
2017-07-21;13
2017-07-21;23
2017-07-21;34
2017-07-21;31
2017-07-21;28
2017-07-21;21
2017-07-21;9
2017-07-21;9
2017-07-21;11
2017-07-21;19
2017-07-21;51
2017-07-21;291
2017-07-21;535
2017-07-21;226
2017-07-21;120
2017-07-21;226
2017-07-21;353
2017-07-22;254
2017-07-22;87
2017-07-22;50
2017-07-22;24
2017-07-22;16
2017-07-22;21
2017-07-22;23
2017-07-22;15
2017-07-22;13
2017-07-22;19
2017-07-22;26
2017-07-22;26
2017-07-22;24
2017-07-22;28
2017-07-22;24
2017-07-22;21
2017-07-22;27
2017-07-22;30
2017-07-22;36
2017-07-22;27
2017-07-22;27
2017-07-22;27
2017-07-22;34
2017-07-22;12
2017-07-23;19
2017-07-23;8
2017-07-23;8
2017-07-23;8
2017-07-23;6
2017-07-23;6
2017-07-23;4
2017-07-23;4
2017-07-23;8
2017-07-23;16
2017-07-23;42
2017-07-23;26
2017-07-23;15
2017-07-23;17
2017-07-23;17
2017-07-23;19
2017-07-23;13
2017-07-23;30
2017-07-23;139
2017-07-23;98
2017-07-23;94
2017-07-23;413
2017-07-23;460
2017-07-23;197
2017-07-24;136
2017-07-24;49
2017-07-24;73
2017-07-24;77
2017-07-24;103
2017-07-24;94
2017-07-24;90
2017-07-24;122
2017-07-24;170
2017-07-24;114
2017-07-24;65
2017-07-24;43
2017-07-24;17
2017-07-24;9
2017-07-24;9
2017-07-24;8
2017-07-24;6
2017-07-24;20
2017-07-24;61
2017-07-24;60
2017-07-24;79
2017-07-24;69
2017-07-24;62
2017-07-24;75
2017-07-25;57
2017-07-25;45
2017-07-25;21
2017-07-25;26
2017-07-25;31
2017-07-25;32
2017-07-25;32
2017-07-25;68
2017-07-25;86
2017-07-25;42
2017-07-25;13
2017-07-25;15
2017-07-25;8
2017-07-25;8
2017-07-25;6
2017-07-25;8
2017-07-25;12
2017-07-25;32
2017-07-25;396
2017-07-25;580
2017-07-25;505
2017-07-25;444
2017-07-25;206
2017-07-25;184
2017-07-26;248
2017-07-26;324
2017-07-26;150
2017-07-26;92
2017-07-26;46
2017-07-26;65
2017-07-26;39
2017-07-26;46
2017-07-26;43
2017-07-26;26
2017-07-26;56
2017-07-26;38
2017-07-26;38
2017-07-26;41
2017-07-26;41
2017-07-26;45
2017-07-26;49
2017-07-26;75
2017-07-26;204
2017-07-26;274
2017-07-26;440
2017-07-26;564
2017-07-26;166
2017-07-26;117
2017-07-27;91
2017-07-27;110
2017-07-27;94
2017-07-27;101
2017-07-27;56
2017-07-27;64
2017-07-27;126
2017-07-27;120
2017-07-27;87
2017-07-27;73
2017-07-27;94
2017-07-27;64
2017-07-27;43
2017-07-27;28
2017-07-27;19
2017-07-27;16
2017-07-27;39
2017-07-27;174
2017-07-27;280
2017-07-27;433
2017-07-27;128
2017-07-27;72
2017-07-27;64
2017-07-28;65
2017-07-28;62
2017-07-28;53
2017-07-28;43
2017-07-28;36
2017-07-28;34
2017-07-28;35
2017-07-28;47
2017-07-28;43
2017-07-28;35
2017-07-28;35
2017-07-28;38
2017-07-28;36
2017-07-28;32
2017-07-28;23
2017-07-28;9
2017-07-28;15
2017-07-28;40
2017-07-28;136
2017-07-28;73
2017-07-28;88
2017-07-28;103
2017-07-28;125
2017-07-28;80
2017-07-29;94
2017-07-29;56
2017-07-29;35
2017-07-29;13
2017-07-29;11
2017-07-29;17
2017-07-29;20
2017-07-29;8
2017-07-29;11
2017-07-29;19
2017-07-29;15
2017-07-29;8
2017-07-29;11
2017-07-29;15
2017-07-29;16
2017-07-29;16
2017-07-29;35
2017-07-29;42
2017-07-29;222
2017-07-29;231
2017-07-29;215
2017-07-29;150
2017-07-29;207
2017-07-29;246
2017-07-30;264
2017-07-30;347
2017-07-30;248
2017-07-30;190
2017-07-30;133
